Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Default
21,130319,86836,440,34,2,16.65,48,0.82,1
44,26414,234979,477,12,3,5.07,48,0.66,1
28,56462,58035,345,22,4,15.74,12,0.86,0
22,90585,184188,582,40,3,20.41,60,0.75,1
22,131744,51863,349,99,1,16.57,12,0.6,0
45,74130,129762,686,20,3,23.79,24,0.7,0
28,24631,229254,675,58,2,24.67,60,0.14,0
46,130677,42407,352,66,3,8.4,12,0.87,0
42,34863,14726,337,65,1,4.85,12,0.4,0
69,123554,70418,636,16,2,8.09,12,0.37,0
20,41025,58211,643,114,2,4.35,60,0.57,0
68,110037,132467,556,107,2,2.12,24,0.43,0
51,140719,208274,769,5,3,24.73,60,0.18,0
53,113677,237508,329,0,4,18.91,24,0.44,0
49,23470,97192,591,107,1,22.54,12,0.73,0
21,39269,159663,822,12,2,2.01,60,0.43,0
64,119336,130238,445,11,4,10.29,48,0.86,0
19,77870,78514,574,93,1,22.65,36,0.8,1
35,52390,27423,540,94,4,16.05,12,0.51,0
20,38440,22679,604,24,1,10.8,24,0.36,0
47,80930,174105,404,92,4,3.66,12,0.75,0
29,64705,37155,375,109,1,8.38,12,0.41,0
35,38680,145312,313,7,3,17.95,36,0.8,1
61,98669,48736,487,18,4,20.29,24,0.62,0
41,85302,230018,634,16,2,8.15,48,0.88,0
46,82480,202690,612,111,1,20.31,48,0.67,0
67,84204,115114,534,55,2,13.48,48,0.16,0
20,136716,146453,419,44,4,19.58,36,0.14,1
65,29616,210170,760,39,1,13.94,24,0.58,0
55,70807,175633,489,29,1,6.63,48,0.2,1
54,123014,200244,727,18,2,21.77,36,0.11,0
23,28620,15276,300,20,4,9.2,36,0.3,0
18,36564,228783,464,103,2,10.8,24,0.68,0
60,87226,154521,426,53,4,9.59,24,0.88,0
39,57134,123865,342,8,3,4.7,12,0.3,0
25,48997,224946,729,48,4,14.41,12,0.64,1
38,24209,59867,317,71,3,9.34,60,0.88,0
68,53731,126041,827,28,1,13.38,24,0.31,1
34,138774,14921,338,20,1,13.4,12,0.74,0
30,48507,150074,540,51,1,24.87,60,0.64,0
35,78042,145846,412,8,1,11.43,36,0.82,0
21,120615,166959,552,99,3,4.16,60,0.66,0
69,72265,158844,497,70,1,6.04,12,0.56,0
18,90647,36835,848,97,1,4.35,60,0.53,0
37,66121,119830,528,4,2,24.51,24,0.56,1
34,60449,144744,720,77,4,18.66,12,0.67,1
35,66275,209191,411,81,3,3.25,60,0.58,0
52,22591,96533,774,55,2,5.3,24,0.12,0
36,125731,152856,435,30,4,5.85,24,0.54,1
43,45532,70132,732,111,4,8.06,60,0.2,0
36,18773,27551,557,65,1,12.57,60,0.59,0
46,52710,230795,623,44,3,12.94,24,0.88,0
41,23307,139832,573,9,3,16.43,24,0.41,0
56,88980,163926,494,46,1,17.78,24,0.47,0
20,80171,104470,842,41,3,17.45,60,0.39,1
23,108554,209526,431,97,3,17.66,24,0.26,1
52,43839,144389,424,99,2,15.8,12,0.79,0
52,110046,199877,789,76,2,12.91,60,0.19,0
68,39869,97299,680,16,4,16.53,24,0.67,0
24,80345,208925,338,69,4,22.33,48,0.89,1
38,127853,234509,848,28,2,22.69,48,0.34,0
19,140505,159621,501,1,2,11.21,48,0.15,0
21,24370,67835,701,21,1,13.66,12,0.37,0
21,121062,196690,741,0,1,15.04,12,0.41,0
37,21746,223293,719,119,3,13.94,24,0.66,0
53,124818,63316,817,90,3,4.8,48,0.58,0
57,70021,39640,493,54,4,10.79,36,0.21,0
20,95883,106256,346,41,2,13.67,12,0.67,0
23,143568,248046,844,88,3,4.27,60,0.62,0
63,58736,238145,785,62,1,17.31,48,0.14,0
61,52838,29765,657,62,3,16.83,24,0.21,0
69,57293,75992,456,29,3,18.98,12,0.44,0
30,59877,227327,840,116,3,16.35,60,0.89,0
41,19926,90737,545,112,3,21.85,60,0.9,0
21,125220,198107,605,28,4,22.2,12,0.22,0
52,106817,104070,349,26,1,5.83,48,0.66,0
52,85584,14531,369,85,3,4.85,36,0.71,0
42,149103,12065,646,48,4,9.22,48,0.75,0
22,106159,52819,615,49,1,11.17,48,0.44,1
60,140470,205223,350,49,4,11.51,12,0.7,0
50,29499,15319,446,39,1,22.04,36,0.33,0
60,27199,27783,570,34,2,12.27,60,0.19,0
29,107360,189633,805,63,1,14.57,48,0.39,1
59,90188,146855,664,118,2,4.66,24,0.7,0
39,139485,101296,702,110,3,17.59,24,0.8,0
60,24374,207720,566,91,4,10.74,48,0.56,0
61,119291,142903,739,86,4,21.26,48,0.21,0
37,93817,5034,585,50,4,9.0,24,0.48,0
46,19864,69087,657,40,1,10.74,48,0.25,0
30,100820,91136,382,73,1,5.59,12,0.58,0
52,133075,178319,466,3,3,24.15,24,0.11,1
67,105550,233861,309,109,1,22.78,60,0.52,0
63,32882,50492,347,103,3,3.52,60,0.5,0
18,120823,206339,547,48,3,24.98,60,0.69,0
53,38544,137445,753,37,2,11.77,48,0.39,0
23,77646,6123,570,70,2,4.03,24,0.4,0
22,123243,56638,825,55,4,9.03,36,0.62,0
18,119092,166599,650,70,2,8.95,60,0.29,0
19,120622,215450,706,4,2,10.87,48,0.85,0
57,60352,60029,834,77,2,17.03,60,0.81,0
40,130428,30613,418,70,1,23.01,48,0.43,0
57,124569,13232,344,58,1,24.68,48,0.12,0
59,126370,179438,454,24,2,13.76,60,0.56,0
36,33849,33859,633,108,3,3.26,24,0.45,0
62,92768,229207,640,28,1,22.69,60,0.1,0
62,29778,120751,538,25,3,4.37,48,0.58,0
33,66022,114738,677,46,1,9.71,24,0.62,0
39,41567,72306,383,19,1,8.46,36,0.26,0
24,141951,91182,610,16,1,10.89,12,0.27,0
27,91281,23269,777,21,4,17.83,24,0.73,0
57,129795,166036,819,63,3,9.45,48,0.46,0
62,24092,191275,765,23,2,4.1,12,0.74,0
19,132567,61192,723,35,3,4.27,36,0.53,0
28,83206,31260,583,71,3,2.09,36,0.44,0
39,139746,234889,516,70,1,17.67,36,0.89,0
56,144449,220919,455,72,3,13.0,48,0.66,0
45,61309,245328,618,26,1,21.72,24,0.3,0
36,97581,222875,417,32,1,12.53,24,0.82,0
62,108103,134643,702,26,1,18.63,36,0.27,0
52,127145,109901,845,72,1,3.65,12,0.35,0
33,49877,161015,799,13,4,22.32,60,0.36,0
55,70248,79104,803,34,4,10.58,24,0.88,0
66,113049,51180,830,54,1,21.32,24,0.67,0
63,105749,230723,709,30,3,20.69,12,0.57,0
37,118055,225076,724,49,3,23.47,12,0.64,0
62,120927,98751,487,10,3,23.86,48,0.71,0
31,84339,176615,488,21,3,3.87,24,0.78,0
32,86305,32215,611,98,3,9.62,48,0.78,0
64,108403,117836,784,98,4,24.1,24,0.26,0
22,146559,174310,333,81,4,20.55,12,0.32,0
51,40065,64059,582,91,2,20.92,60,0.39,0
61,36759,233314,834,21,4,10.75,60,0.14,0
32,107587,184369,534,66,1,13.63,60,0.19,0
19,49602,64084,579,48,4,15.63,36,0.34,1
58,120671,156967,737,119,3,8.19,24,0.82,0
57,110925,242224,660,60,2,22.28,12,0.35,0
60,67721,18232,728,85,3,17.04,48,0.37,0
52,117352,217439,445,109,3,2.91,24,0.83,0
64,80112,166300,374,93,4,23.08,12,0.24,0
67,104064,223582,444,6,2,18.52,60,0.25,1
41,40427,138293,624,45,2,8.67,60,0.26,1
44,133577,212846,439,5,4,24.29,24,0.51,1
39,140947,31196,648,53,3,5.75,60,0.59,0
39,62117,135776,369,22,2,18.63,12,0.59,1
48,30797,75083,842,82,2,10.8,24,0.85,0
57,34852,133102,841,41,4,15.73,12,0.34,0
52,50699,178307,640,3,1,18.29,24,0.52,0
20,69817,5252,413,12,2,2.03,36,0.89,0
51,85960,7812,552,6,2,21.18,12,0.59,0
57,44170,101843,767,17,3,19.64,36,0.72,0
55,90829,79448,374,93,1,23.56,36,0.44,0
25,98096,51390,508,113,3,19.61,48,0.15,0
19,99980,13755,354,15,1,7.72,12,0.19,0
52,17633,150174,367,93,1,24.44,12,0.1,1
66,99032,73616,674,84,3,15.68,36,0.1,0
30,28162,13370,820,60,1,2.89,12,0.31,0
20,79058,218779,809,112,4,23.34,48,0.79,0
29,113230,226276,320,36,4,12.73,36,0.31,0
57,115928,184620,732,36,3,11.02,12,0.73,0
51,122282,249212,313,48,1,12.4,36,0.69,0
57,110376,23924,454,42,1,10.34,48,0.49,1
20,28925,224181,772,6,2,8.09,24,0.24,1
55,47121,204291,782,13,4,8.36,48,0.65,0
48,56577,67944,544,60,3,18.6,36,0.62,0
68,53003,7204,812,117,1,18.54,48,0.1,0
39,21826,131300,548,74,4,16.82,48,0.4,0
48,42646,117832,488,62,1,14.9,24,0.7,0
63,116978,29600,656,94,2,23.15,60,0.7,0
45,83106,227990,837,89,4,23.81,12,0.67,0
56,23698,74823,806,71,4,21.11,48,0.1,0
18,92839,52032,570,21,1,12.36,36,0.23,0
67,88867,15716,330,34,4,18.11,24,0.85,0
52,147499,21343,416,74,2,21.83,24,0.27,0
32,20947,8168,420,19,2,13.73,24,0.48,0
39,132331,75784,587,60,4,16.26,60,0.26,0
47,21562,172851,374,61,1,16.46,12,0.4,0
69,35137,213499,442,75,1,9.82,36,0.74,0
60,36520,247081,743,119,4,2.22,48,0.9,0
51,49158,113116,483,86,2,4.93,48,0.12,0
37,131946,14059,515,83,1,12.37,48,0.53,0
29,77004,36351,333,78,2,14.24,60,0.52,0
54,58648,176327,726,78,3,6.51,24,0.39,0
58,128295,48490,557,83,1,13.16,36,0.16,1
67,103107,110369,835,58,1,14.87,12,0.31,0
48,107557,179294,570,20,3,22.36,48,0.36,0
34,138604,29668,749,83,3,13.95,12,0.49,0
30,24452,7169,565,65,2,9.22,48,0.85,0
49,45336,15574,413,101,2,9.1,36,0.35,0
59,135089,98916,560,24,1,23.61,48,0.53,0
26,103451,170058,832,115,1,24.45,48,0.4,0
53,106827,84978,516,11,2,17.53,36,0.63,0
28,123607,78506,635,106,2,19.96,60,0.65,0
18,28425,115499,774,15,4,9.66,60,0.59,1
67,69170,114461,438,22,2,4.69,36,0.59,0
40,45104,112799,814,18,3,20.29,60,0.23,0
65,66305,45635,785,103,2,16.89,60,0.51,0
53,27902,26015,650,93,2,8.44,48,0.22,0
64,30297,133104,572,25,1,24.47,36,0.67,0
28,111904,72656,740,116,4,22.18,24,0.16,0
64,69695,59430,646,83,2,14.47,48,0.34,0
39,91619,223524,478,65,2,16.18,12,0.6,0
44,113864,167661,609,46,4,22.43,60,0.65,1
64,147191,46805,477,56,2,14.24,24,0.52,0
35,130049,178684,699,44,2,17.07,12,0.53,0
62,77510,62746,574,28,4,22.42,48,0.17,0
45,17644,138464,761,59,3,7.62,24,0.71,0
38,121839,184893,322,111,4,11.2,48,0.11,0
28,103377,224998,400,113,1,15.22,48,0.86,0
56,49214,209934,402,74,3,22.53,48,0.36,0
27,36978,241835,491,13,4,21.08,12,0.68,1
40,37628,139795,613,44,2,18.41,60,0.57,0
50,39602,245543,804,21,2,6.61,60,0.46,0
57,40264,135822,692,23,2,6.83,60,0.23,0
66,60889,23208,517,48,1,19.75,36,0.3,0
55,41754,244648,610,52,4,4.92,12,0.31,0
18,122408,92029,396,35,4,24.01,48,0.78,1
40,34927,39068,814,59,1,3.14,12,0.75,0
35,16865,98208,420,59,2,5.31,48,0.34,0
42,116307,113421,767,50,1,13.76,36,0.12,0
39,44549,227370,774,60,3,7.32,36,0.11,0
68,46244,99870,715,19,4,20.72,36,0.38,0
26,16861,24186,575,7,4,18.94,24,0.69,0
49,78651,83051,501,26,1,15.23,12,0.53,1
30,136290,61758,766,73,1,8.94,60,0.44,0
48,84828,73209,786,97,4,4.4,24,0.84,0
25,145391,210915,691,30,2,17.65,48,0.89,0
64,119899,181159,613,16,2,12.85,24,0.52,0
32,71278,127690,457,20,3,19.66,48,0.23,1
44,101376,81986,727,61,4,23.03,48,0.47,0
33,48822,47049,335,81,3,18.48,12,0.57,0
54,138670,229795,302,100,3,10.22,24,0.51,1
20,135379,186192,502,49,1,13.41,48,0.68,0
24,81057,224103,746,23,3,3.2,48,0.58,0
27,16241,169211,765,89,1,14.98,12,0.87,0
58,137834,135874,681,36,2,7.57,12,0.9,0
60,86715,10544,621,84,2,22.81,60,0.71,0
59,43209,135581,337,74,1,7.03,60,0.86,0
68,60617,111715,643,115,4,5.72,12,0.24,0
52,36280,212744,808,22,4,11.99,36,0.42,0
32,15461,110667,517,95,1,5.66,36,0.82,0
32,63947,130818,583,20,3,13.15,60,0.76,0
19,49310,161479,626,11,3,17.27,12,0.56,0
65,84432,230250,755,14,3,19.02,12,0.71,0
56,99278,209741,478,59,1,24.77,24,0.82,0
68,80686,109469,647,20,2,12.57,24,0.35,0
36,78257,77298,620,79,4,24.86,60,0.55,1
35,95000,51158,415,44,2,6.78,36,0.45,1
53,65128,130487,746,15,4,3.75,12,0.88,0
42,73460,86384,576,102,3,17.6,12,0.89,0
67,78238,109810,566,42,1,21.4,48,0.29,0
42,108134,157311,677,88,3,18.99,48,0.31,0
26,73673,15815,635,42,3,22.77,60,0.8,1
32,87937,82616,714,112,1,7.69,36,0.76,0
34,55809,200734,695,105,1,5.47,36,0.16,0
39,110781,78245,382,113,3,18.34,24,0.84,0
34,26089,195011,441,17,4,16.1,12,0.61,0
68,61208,107831,746,19,4,2.67,36,0.63,0
64,127297,12156,456,54,3,15.16,24,0.7,0
29,122600,243588,538,22,2,3.12,60,0.7,0
32,74765,127457,680,25,2,5.65,36,0.42,0
18,20766,249030,640,66,1,22.2,36,0.57,1
62,95350,103665,454,97,3,22.14,36,0.3,0
68,103174,182155,353,73,3,24.95,36,0.75,0
60,49809,146732,568,95,2,24.01,48,0.78,0
66,50449,67763,734,109,2,5.47,60,0.51,0
37,68278,49429,540,4,1,22.47,48,0.67,0
64,131046,138779,773,108,1,16.81,12,0.47,0
18,119778,179938,451,117,2,11.45,60,0.15,0
52,90075,8750,589,76,4,22.83,24,0.4,0
22,110677,24575,486,76,3,10.82,24,0.36,1
42,127620,110006,625,3,1,21.64,24,0.75,0
48,99008,121873,844,89,3,11.06,48,0.75,0
40,144256,221990,336,85,2,19.01,60,0.26,0
34,46470,140901,538,106,3,5.74,48,0.17,0
35,75455,47147,688,28,2,7.93,48,0.59,0
60,47251,210686,562,56,4,22.25,60,0.31,0
67,68456,230647,775,60,2,13.58,12,0.2,0
49,124532,180651,540,59,4,8.1,60,0.41,0
50,135698,48105,828,62,3,22.15,24,0.42,0
59,30930,242687,328,67,1,17.46,12,0.72,0
51,134229,37234,466,51,1,16.71,48,0.82,0
49,98146,73191,594,89,2,23.41,60,0.18,0
33,59208,48252,523,113,2,13.87,24,0.5,0
18,123134,22942,723,8,2,7.35,24,0.21,0
36,122583,31567,812,46,3,13.41,36,0.82,0
19,80965,94523,562,60,1,2.59,60,0.29,0
69,114136,13339,570,79,2,2.14,12,0.27,0
24,106928,105976,469,78,2,19.07,36,0.11,0
51,68762,144260,578,89,3,20.99,12,0.57,0
23,108577,84285,576,36,2,8.02,48,0.79,0
45,15320,193972,487,66,1,11.58,48,0.5,0
66,99512,207466,598,50,2,6.69,36,0.61,0
18,106315,160816,599,20,2,20.57,48,0.4,1
34,83744,241305,487,49,2,4.16,48,0.75,0
62,34172,61938,783,103,1,11.43,36,0.54,0
61,148253,229047,575,15,1,7.93,48,0.76,0
52,16123,109650,608,70,2,4.81,24,0.31,0
41,74077,71538,802,39,2,23.93,36,0.72,0
53,110422,18156,483,21,2,17.35,48,0.25,0
45,42157,69397,421,34,2,2.07,24,0.43,0
61,95122,33368,357,66,1,11.63,24,0.88,0
25,105510,51544,834,60,3,21.22,12,0.19,0
65,33385,20347,681,10,4,14.36,12,0.33,0
32,66607,100577,368,33,1,3.95,48,0.17,0
60,97413,49500,393,83,3,19.43,48,0.89,0
23,95246,30553,480,67,3,23.86,24,0.31,0
28,97285,99290,773,2,3,14.85,24,0.72,0
46,146455,243496,517,29,2,4.15,60,0.58,1
62,104711,123181,785,118,3,16.46,24,0.8,0
40,46254,69796,565,37,3,3.55,60,0.52,0
24,134101,41126,397,89,4,14.01,36,0.79,0
40,119964,72289,801,29,3,4.2,24,0.53,0
39,138308,200459,361,103,2,20.81,48,0.47,0
54,24406,27829,537,36,1,13.86,36,0.4,0
51,16348,36316,677,84,3,7.26,60,0.72,1
33,79588,130825,550,52,3,12.18,12,0.33,0
64,64606,129139,391,108,3,8.35,60,0.84,0
56,149711,64960,589,6,4,24.53,48,0.5,0
35,55083,229200,837,84,2,15.33,48,0.13,0
20,111103,239421,794,107,1,7.02,48,0.6,0
63,61128,9897,738,98,3,19.94,24,0.46,0
47,17376,110542,498,87,1,5.93,12,0.46,0
59,91605,239045,747,67,3,12.27,24,0.88,0
64,57248,186986,778,114,1,12.39,36,0.41,0
64,119274,90335,354,97,1,20.22,12,0.37,0
64,109764,144142,555,16,4,17.04,12,0.16,0
51,79121,124308,404,47,4,4.65,48,0.48,1
55,37167,96007,312,56,1,3.64,60,0.55,0
49,91480,47450,478,5,4,22.58,36,0.15,0
43,120886,170714,551,28,3,20.04,24,0.13,1
20,100297,25585,614,84,2,8.89,12,0.62,1
54,42715,35823,540,106,3,11.74,24,0.69,0
51,15386,175480,708,9,1,14.1,36,0.5,0
45,90916,220264,405,68,1,2.77,36,0.86,0
42,72782,230465,368,29,3,19.68,12,0.32,1
30,144914,177094,395,3,1,2.72,60,0.61,0
43,144495,150059,736,78,4,18.48,12,0.77,0
42,143871,188060,797,60,3,5.02,24,0.78,0
63,19949,176262,422,86,1,7.89,24,0.13,0
47,55937,202027,312,77,1,5.11,60,0.83,0
64,141471,190618,585,60,4,22.0,48,0.9,0
68,66324,181236,506,82,2,23.66,24,0.2,0
69,41391,28582,442,2,1,15.57,48,0.87,0
55,128035,31588,714,94,4,8.04,60,0.55,0
66,20853,79934,561,69,2,13.51,12,0.24,0
18,19581,202271,817,11,3,9.16,48,0.26,1
18,48988,82438,327,81,4,10.86,12,0.22,0
49,100958,100992,796,16,2,20.04,24,0.61,0
32,140512,114274,400,73,1,9.68,48,0.4,0
20,82152,76811,346,1,3,18.41,48,0.65,0
56,136448,246688,734,81,1,2.76,12,0.85,0
33,33748,52180,841,113,2,7.23,24,0.67,0
48,90379,30942,452,102,1,22.15,48,0.21,0
29,62413,120399,756,4,4,19.17,36,0.87,1
31,132035,108063,341,25,4,5.24,60,0.89,0
57,113590,124668,827,57,1,2.85,48,0.26,0
56,42070,92529,354,82,3,9.96,12,0.69,0
34,18775,156424,651,104,1,20.49,12,0.7,0
25,50042,87920,762,65,4,16.96,24,0.12,0
59,113372,214272,537,59,3,19.03,24,0.26,0
60,61211,112546,605,103,1,17.4,48,0.22,0
47,21857,236455,822,94,4,7.79,12,0.83,1
23,81123,91918,682,37,4,2.09,24,0.12,0
51,32110,176249,775,28,3,17.56,12,0.43,0
68,76902,137910,741,83,3,17.74,24,0.21,0
30,135062,144730,792,2,1,10.15,12,0.42,0
44,108695,13287,685,60,1,19.22,24,0.16,0
36,21029,217728,705,58,4,15.16,24,0.41,0
39,104556,144237,531,81,3,9.51,24,0.46,0
52,37982,223223,333,63,1,7.29,48,0.76,0
28,83624,193802,490,86,3,6.41,48,0.49,0
40,55689,58096,462,45,4,17.62,24,0.56,0
42,141148,50744,775,80,1,4.46,60,0.52,0
67,98942,164332,709,114,4,14.33,12,0.4,0
58,143215,39650,482,47,1,12.03,48,0.81,0
48,127968,247377,611,22,1,8.68,60,0.6,0
23,27258,231985,476,64,2,24.67,60,0.54,1
56,78138,232369,316,12,3,23.93,48,0.43,1
34,113965,38225,535,0,4,19.9,48,0.75,0
36,128062,16174,754,116,4,14.83,60,0.46,0
56,149788,234666,389,95,3,18.8,12,0.7,0
42,15172,83872,790,64,2,9.74,12,0.63,0
32,32863,77037,694,44,2,13.2,24,0.54,0
65,98867,192123,618,46,3,18.06,12,0.44,0
24,92445,92619,583,60,3,24.92,36,0.5,1
53,111483,230447,717,6,2,19.75,60,0.3,0
41,27626,36817,372,20,2,10.26,36,0.88,0
64,31596,244112,761,24,4,5.67,48,0.6,0
18,47575,66994,848,26,4,4.15,48,0.25,0
35,98100,217896,631,119,2,2.96,48,0.4,0
27,19919,52410,510,24,2,17.06,48,0.64,0
20,31426,62327,790,28,2,4.74,36,0.39,0
32,83649,93182,516,34,3,12.43,36,0.54,0
31,133894,176464,605,52,4,4.44,36,0.13,0
57,38901,134201,596,26,3,12.88,48,0.49,0
42,128019,103878,579,20,2,11.93,48,0.8,0
32,36013,92406,837,113,4,4.23,60,0.3,0
65,71956,11096,614,79,3,19.32,48,0.21,0
39,124453,36678,727,90,1,10.57,36,0.73,0
19,111611,70535,724,97,2,11.83,36,0.22,0
41,124338,176452,810,83,4,22.6,12,0.56,0
20,122465,104899,777,71,4,22.35,36,0.67,0
35,122688,76363,538,94,2,9.8,48,0.59,0
63,136438,29601,792,6,4,22.48,60,0.5,0
41,56582,80637,672,113,2,16.45,60,0.48,0
55,110858,133699,490,34,2,5.4,12,0.18,0
44,120017,46610,620,113,2,2.24,36,0.63,0
59,144757,56158,507,8,2,21.0,60,0.54,0
51,127344,160743,341,51,1,9.52,12,0.42,0
20,112621,78388,501,35,3,20.6,36,0.69,1
37,90128,104568,472,83,2,18.96,48,0.59,0
48,113194,40442,333,3,4,17.33,36,0.61,0
60,75404,80144,777,74,3,3.41,48,0.82,0
20,30479,17161,342,15,1,6.93,48,0.44,0
49,136765,95882,420,50,2,15.64,24,0.3,0
32,125295,112197,826,29,3,17.03,60,0.28,0
66,103205,148137,836,44,4,24.47,60,0.1,0
63,96727,61303,512,87,2,14.72,12,0.22,0
29,121310,169212,835,22,1,23.72,24,0.88,0
56,138601,90114,555,36,4,15.05,36,0.34,0
55,34443,105704,608,12,3,3.97,36,0.46,0
35,95829,92012,639,102,1,15.17,12,0.7,0
26,128051,129120,653,18,2,24.58,48,0.11,0
38,42415,153321,675,95,1,4.21,36,0.89,0
39,70392,170017,548,113,4,22.6,24,0.85,0
40,100550,170086,373,100,4,8.89,36,0.57,0
57,49897,186908,327,118,2,5.14,48,0.73,0
66,77175,113086,381,68,2,15.76,48,0.6,0
38,138879,76830,561,12,4,23.33,48,0.45,0
66,78827,107068,415,105,2,5.95,36,0.33,0
47,22322,101990,804,65,3,18.31,60,0.68,0
27,121512,219086,407,97,1,4.55,12,0.9,0
57,49080,232108,731,111,2,6.61,12,0.6,0
47,61971,46684,758,40,1,12.85,60,0.79,0
51,18658,245596,776,92,2,11.95,36,0.47,0
41,121947,33109,824,92,2,10.77,48,0.52,0
62,38555,64724,401,103,3,19.52,60,0.82,0
23,61839,211164,762,78,1,9.45,60,0.47,0
29,82901,5618,508,52,3,2.21,24,0.74,0
29,38937,198281,627,103,3,10.8,24,0.42,0
36,82061,26292,525,25,4,16.98,60,0.54,1
19,37911,231379,624,93,4,22.44,60,0.22,0
34,45507,89022,714,18,3,9.65,48,0.85,0
21,139457,195212,464,31,3,6.53,60,0.42,1
68,91728,224220,843,66,4,10.7,12,0.74,0
57,42311,205666,556,65,1,6.75,24,0.57,0
61,68737,23471,443,52,4,23.18,36,0.64,0
43,68176,150913,498,59,1,14.45,24,0.2,0
41,118914,73168,336,2,2,4.73,48,0.35,0
33,98400,81365,341,115,4,4.87,48,0.2,0
64,101984,217316,437,113,1,6.89,12,0.45,0
55,140657,125303,597,7,4,10.05,48,0.89,0
54,30163,104484,788,22,2,10.19,36,0.77,0
61,141988,216590,631,72,4,8.27,24,0.69,0
43,83022,137766,366,7,3,14.21,36,0.1,0
61,89528,17390,317,12,4,9.92,36,0.84,0
21,54321,73791,751,22,1,14.79,48,0.88,0
26,68379,215579,843,92,3,11.71,36,0.59,1
63,27424,162492,723,107,2,6.13,60,0.38,0
53,117017,161694,499,73,3,7.08,60,0.35,0
61,32269,131940,742,82,3,11.81,24,0.2,0
62,77653,81394,810,51,4,13.54,12,0.62,0
40,108716,135908,697,41,2,24.14,12,0.8,1
37,70627,38410,387,6,1,12.81,12,0.82,1
36,38174,149047,639,100,4,8.8,36,0.76,0
65,73425,65405,636,80,1,13.95,48,0.31,1
21,41381,223588,486,100,1,8.9,36,0.73,0
54,24846,137371,441,106,2,13.86,48,0.61,0
61,99620,15592,826,55,2,15.86,12,0.58,0
32,123298,128231,799,18,2,23.2,48,0.24,1
48,57495,10665,355,81,1,23.85,48,0.42,0
69,88464,147379,693,82,1,12.64,36,0.35,0
62,68820,58244,708,31,4,4.38,24,0.52,0
67,84264,148581,630,43,2,23.99,36,0.65,1
33,123435,130342,722,7,3,24.76,12,0.85,0
22,117119,48501,354,59,1,4.82,48,0.71,0
55,135323,17118,727,2,3,4.41,60,0.18,0
64,41303,111659,403,6,2,24.12,60,0.18,0
47,20332,155216,387,73,3,10.05,12,0.71,0
57,17028,181620,426,13,4,3.62,36,0.65,1
64,144833,82479,481,4,1,23.59,60,0.88,0
46,62549,82406,559,101,1,18.78,24,0.63,0
27,20146,169739,334,21,1,8.21,60,0.71,0
43,81352,85194,421,13,1,8.39,36,0.43,0
45,82283,32738,795,3,3,14.1,48,0.27,0
25,48192,124398,357,5,2,12.0,60,0.52,0
64,123753,30811,494,6,2,12.08,60,0.19,0
42,30782,71011,533,99,3,2.49,48,0.87,0
60,146421,115384,589,19,3,12.98,36,0.82,0
59,132854,12458,580,31,1,21.97,24,0.3,0
66,136189,190678,778,10,1,4.54,36,0.36,0
29,25884,32149,391,119,4,2.34,24,0.67,0
25,97860,22654,527,35,4,21.49,36,0.19,1
61,109189,150124,386,76,1,2.65,36,0.44,0
47,99092,113171,673,47,4,11.73,12,0.32,0
50,82352,175619,795,36,3,9.0,60,0.32,0
43,139183,122387,701,3,3,24.13,36,0.83,0
60,42709,104646,836,71,2,20.61,24,0.11,0
45,111393,188410,361,57,3,13.94,36,0.29,0
46,141533,165630,302,2,2,24.19,60,0.33,1
52,15558,181907,306,97,2,8.55,12,0.62,0
68,24634,137658,392,8,3,24.75,12,0.48,0
40,16814,25350,687,99,4,5.19,36,0.19,0
46,22827,233518,781,71,3,10.22,24,0.51,1
42,24176,70861,788,50,2,17.31,24,0.71,0
30,30063,243788,534,74,1,23.06,12,0.24,0
50,27151,224832,667,91,3,3.27,12,0.45,0
25,110332,225077,718,60,3,18.83,60,0.54,0
50,82470,121290,766,13,1,20.4,24,0.71,0
68,145046,129645,577,115,2,10.01,24,0.22,0
18,118709,165072,459,53,2,10.9,24,0.51,0
58,61400,64344,832,16,3,14.14,60,0.5,0
39,66850,162561,834,58,3,6.76,12,0.29,0
18,112782,111376,397,56,1,7.18,36,0.51,0
54,41149,224135,772,1,1,10.25,12,0.55,1
59,148300,107398,787,45,4,22.28,24,0.71,0
37,50453,161946,517,81,4,3.44,24,0.28,0
18,96076,18361,688,55,1,10.92,36,0.24,1
58,64607,66854,669,29,3,22.32,12,0.66,0
50,53319,86206,718,68,3,20.89,48,0.47,0
43,21265,167643,467,78,3,8.07,60,0.55,0
48,144939,246540,620,12,2,18.03,48,0.85,0
36,89601,15900,735,100,1,2.09,24,0.71,0
33,19634,53169,522,40,3,11.75,48,0.73,0
42,39159,111362,350,77,4,24.15,36,0.16,0
39,143996,194374,800,112,4,7.83,24,0.19,0
59,104191,244940,454,77,3,12.52,60,0.52,0
64,117582,156373,427,2,2,7.33,12,0.17,0
48,110339,106480,692,24,3,7.79,24,0.88,0
27,65221,86145,555,24,1,19.06,36,0.35,1
33,94126,72196,531,97,4,2.17,48,0.86,0
42,18538,125170,808,28,1,24.38,60,0.54,1
21,92615,207140,468,71,4,19.05,36,0.35,1
50,141870,87172,673,78,2,22.59,48,0.6,0
41,61155,156390,400,56,3,10.8,24,0.84,0
39,91452,63533,712,96,1,22.6,24,0.42,0
